VOYAGEID,YEARAM,NATINIMP,MJBYPTIMP,MJSLPTIMP
90222,1752,Great Britain,60499,35114
90223,1754,Great Britain,60408,35114
90224,1755,Great Britain,60399,35114
90225,1756,Great Britain,60302, 
90226,1749,Great Britain,60499,21302
90227,1749,Great Britain,60711, 
90229,1749,Great Britain,60608,35199
90230,1751,Great Britain,60605,34299
90231,1749,Great Britain,60605,34299
90232,1749,Great Britain,60605,34299
90233,1748,Great Britain,60399, 
90234,1749,Great Britain,60999,34299
90236,1749,Great Britain,60501,35199
90237,1751,Great Britain,60501,39002
90238,1752,Great Britain,60501,33299
90240,1749,Great Britain,60912,33401
90241,1749,Great Britain,60799,33401
90242,1751,Great Britain,60608,35199
90243,1752,Great Britain,60799,34299
90244,1754,Great Britain,60605,34299
90246,1750,Great Britain,60912,34299
90247,1749,Great Britain,60108,34299
90248,1749,Great Britain,60605,33599
90249,1750,Great Britain,60605,80499
90250,1751,Great Britain,60699,35599
90251,1752,Great Britain,60605,33299
90252,1754,Great Britain,60622,35114
90253,1755,Great Britain,60515,35114
90254,1756,Great Britain,60510,35114
90255,1759,Great Britain,60515,35199
90256,1760,Great Britain,60725,36201
90257,1762,Great Britain,60799,36201
90258,1750,Great Britain,60912,33401
90259,1752,Great Britain,60499,35114
90260,1753,Great Britain,60399,35114
90261,1755,Great Britain,60622,34299
90262,1756,Great Britain, , 
90263,1756,Great Britain,60399,35114
90264,1750,Great Britain,60605,21302
90265,1750,Great Britain,60399,34299
90266,1752,Great Britain,60622,34299
90267,1754,Great Britain,60622,34299
90268,1750,Great Britain,60912,34299
90269,1751,Great Britain,60399,34299
90270,1752,Great Britain,60399,21199
90271,1750,Great Britain,60912,34299
90272,1752,Great Britain,60499,35114
90273,1750,Great Britain,60912,34299
90274,1752,Great Britain,60399,35114
90276,1749,Great Britain,60605,35199
90277,1751,Great Britain,60605,35114
90278,1752,Great Britain,60605,21111
90279,1754,Great Britain,60605,35114
90280,1749,Great Britain,60799,80299
90281,1750,Great Britain,60799, 
90282,1748,Great Britain,60799,33599
90283,1750,Great Britain,60608,34299
90284,1751,Great Britain,60608,35114
90285,1753,Great Britain,60608,34299
90286,1755,Great Britain,60608,35114
90287,1750,Great Britain,60799,34299
90288,1752,Great Britain,60608,35114
90289,1753,Great Britain,60605,34299
90290,1754,Great Britain,60605,35114
90291,1750,Great Britain,60501,34299
90292,1751,Great Britain,60912,34299
90293,1751,Great Britain,60622,34299
90294,1752,Great Britain,60622,34299
90295,1754,Great Britain,60605,34299
90296,1751,Great Britain,60108,21302
90297,1752,Great Britain,60108,21111
90298,1753,Great Britain,60108,21302
90299,1751,Great Britain,60108,35199
90301,1751,Great Britain,60912,34299
90302,1752,Great Britain,60399,34299
90303,1750,Great Britain,60108,21302
90304,1752,Great Britain,60108,21107
90308,1748,Great Britain,60799,35114
90311,1755,Great Britain,60412,33401
90312,1750,Great Britain,60912,34299
90313,1750,Great Britain,60108,34299
90314,1751,Great Britain,60108,33599
90315,1756,Great Britain,60515,21599
90316,1751,Great Britain,60605,33299
90317,1751,Great Britain, , 
90318,1753,Great Britain,60108,80299
90319,1754,Great Britain,60799,34299
90320,1747,Great Britain,60799,35114
90326,1750,Great Britain,60501, 
90327,1750,Great Britain,60501, 
90328,1750,Great Britain,60912,34299
90329,1752,Great Britain,60399,35114
90330,1753,Great Britain,60331,34299
90331,1755,Great Britain,60399,35114
90334,1754,Great Britain,60302,35114
90335,1756,Great Britain,60499,35114
90336,1757,Great Britain,60408,35199
90337,1758,Great Britain,60220,35199
90338,1760,Great Britain,60220,21107
90339,1761,Great Britain,60399,36201
90340,1762,Great Britain,60499,21001
90341,1765,Great Britain,60499,35114
90342,1751,Great Britain,60501,34299
90343,1753,Great Britain,60501,21199
90344,1755,Great Britain,60501,35114
90345,1756,Great Britain,60501, 
90346,1751,Great Britain,60329,33401
90347,1751,Great Britain,60499,33599
90348,1753,Great Britain,60408,35114
90349,1755,Great Britain,60399,35114
90350,1751,Great Britain,60399,33401
90351,1751,Great Britain,60799,21302
90352,1753,Great Britain,60799,34299
90353,1755,Great Britain,60605,35114
90354,1756,Great Britain,60605, 
90355,1756,Great Britain,60605,34299
90356,1751,Great Britain,60108,34299
90357,1751,Great Britain,60108,21109
90359,1752,Great Britain,60799,21103
90360,1751,Great Britain,60306,33599
90361,1753,Great Britain,60108,21199
90363,1757,Great Britain,60408,35114
90364,1751,Great Britain,60605,34299
90365,1752,Great Britain,60605,35114
90366,1754,Great Britain,60605,34299
90367,1755,Great Britain,60605,34299
90368,1752,Great Britain,60399,34299
90369,1754,Great Britain,60399,34299
90370,1755,Great Britain,60399,21299
90371,1752,Great Britain,60499,35114
90372,1754,Great Britain,60408,35114
90373,1752,Great Britain,60399,35114
90374,1753,Great Britain,60501,35114
90375,1755,Great Britain,60501,34299
90376,1730,Great Britain,60999,39002
90377,1734,Great Britain,60999,35199
90378,1734,Great Britain,60999,33799
90380,1735,Great Britain,60999,39002
90383,1740,Great Britain,60999,34299
90384,1741,Great Britain,60999,39002
90385,1743,Great Britain,60999,35199
90386,1744,Great Britain,60501,35114
90388,1745,Great Britain,60999,35114
90389,1747,Great Britain,60306,35114
90390,1748,Great Britain,60999,33799
90391,1750,Great Britain,60912,34299
90392,1753,Great Britain,60220,35114
90393,1754,Great Britain,60108,33401
90394,1756,Great Britain,60108,21302
90395,1752,Great Britain,60499,21001
90396,1754,Great Britain,60302,34299
90397,1752,Great Britain,60399,35114
90398,1752,Great Britain,60108,34299
90399,1753,Great Britain,60108,21302
90400,1751,Great Britain,60999,34299
90401,1752,Great Britain,60108,34299
90402,1752,Great Britain,60399,34299
90403,1753,Great Britain,60408,35114
90404,1752,Great Britain,60499,21111
90405,1754,Great Britain,60408,35114
90406,1752,Great Britain,60408,33599
90407,1754,Great Britain,60605,34299
90408,1754,Great Britain,60799,35114
90409,1752,Great Britain,60605,35114
90410,1752,Great Britain,60605,34299
90411,1754,Great Britain,60408,35114
90412,1755,Great Britain,60605,35114
90413,1752,Great Britain,60108,21199
90414,1754,Great Britain,60605,34299
90415,1755,Great Britain,60605,34299
90416,1744,Great Britain,60108,21199
90417,1753,Great Britain,60499,35114
90418,1753,Great Britain,60399,33599
90419,1754,Great Britain,60220,33599
90420,1754,Great Britain,60501,35114
90421,1753,Great Britain,60241,34299
90422,1753,Great Britain,60220,34299
90423,1753,Great Britain,60408,35114
90424,1753,Great Britain,60605,33601
90425,1753,Great Britain,60912,34299
90426,1755,Great Britain,60399,34299
90427,1749,Great Britain,60999,21111
90428,1756,Great Britain,60399,36199
90430,1754,Great Britain,60217,34299
90431,1752,Great Britain,60399, 
90432,1753,Great Britain,60605,34299
90433,1755,Great Britain,60605,33599
90434,1757,Great Britain,60799,35114
90435,1758,Great Britain,60515,36201
90436,1754,Great Britain,60241,34299
90437,1753,Great Britain,60408,35114
90438,1755,Great Britain,60408,35114
90439,1757,Great Britain,60912,35199
90440,1753,Great Britain,60608,34299
90441,1755,Great Britain,60608,35114
90442,1753,Great Britain,60999,33799
90443,1755,Great Britain,60108,80299
90444,1753,Great Britain,60108,34299
90445,1754,Great Britain,60108,35114
90446,1756,Great Britain,60108,34299
90447,1753,Great Britain,60608,33599
90448,1741,Great Britain,60608,34299
90449,1743,Great Britain,60999,35114
90450,1744,Great Britain,60799,34299
90451,1746,Great Britain,60999,35114
90452,1748,Great Britain,60799,35114
90453,1750,Great Britain,60799,33599
90454,1752,Great Britain,60608,34299
90455,1754,Great Britain,60399,34299
90456,1754,Great Britain,60510,33599
90457,1756,Great Britain,60912,35114
90458,1754,Great Britain,60799,34299
90459,1755,Great Britain,60799,35114
90460,1754,Great Britain,60108,35106
90461,1754,Great Britain,60605,35114
90462,1755,Great Britain,60605,35114
90463,1757,Great Britain, , 
90464,1754,Great Britain,60999,34299
90465,1756,Great Britain,60501,35114
90466,1758,Great Britain,60501,21302
90467,1759,Great Britain,60108,21302
90468,1754,Great Britain,60799,35114
90469,1756,Great Britain,60799,35114
90470,1753,Great Britain,60612, 
90471,1754,Great Britain,60608,34299
90472,1756,Great Britain,60608,21302
90473,1754,Great Britain,60605,34299
90474,1755,Great Britain,60605,35114
90475,1756,Great Britain, , 
90476,1754,Great Britain,60408,35114
90477,1754,Great Britain,60608,34299
90478,1754,Great Britain,60108,34299
90479,1755,Great Britain,60108,33601
90480,1755,Great Britain,60399, 
90481,1754,Great Britain,60302,33401
90482,1755,Great Britain,60399,33401
90483,1755,Great Britain,60501,35114
90484,1757,Great Britain,60501,35114
90485,1759,Great Britain,60501,35199
90486,1761,Great Britain,60608,36201
90487,1754,Great Britain,60510,35114
90488,1754,Great Britain,60306,34299
90489,1755,Great Britain,60217,34299
90490,1757,Great Britain,60799, 
90491,1754,Great Britain,60108,33799
90492,1754,Great Britain,60108,33799
90493,1754,Great Britain,60306,35114
90494,1755,Great Britain,60399,35199
90495,1758,Great Britain,60399,34299
90496,1754,Great Britain,60329,35114
90497,1756,Great Britain,60330, 
90498,1755,Great Britain,60399,35114
90501,1754,Great Britain,60108,34299
90502,1758,Great Britain,60108,34299
90503,1755,Great Britain,60408,35114
90504,1754,Great Britain,60799,35114
90506,1754,Great Britain,60408,35114
90507,1754,Great Britain,60408,35114
90508,1755,Great Britain,60408,35199
90510,1754,Great Britain,60108,34299
90511,1755,Great Britain,60399,33599
90512,1757,Great Britain, , 
90513,1753,Great Britain,60999, 
90514,1754,Great Britain,60108,21399
90515,1755,Great Britain,60108,21302
90516,1755,Great Britain,60399,35114
90517,1754,Great Britain,60605,35114
90518,1755,Great Britain,60605,35114
90519,1757,Great Britain,60605,35114
90520,1758,Great Britain,60515,35199
90521,1760,Great Britain,60605,36201
90522,1761,Great Britain,60605,36201
90523,1762,Great Britain,60605,36599
90524,1764,Great Britain,60605,34299
90525,1754,Great Britain,60108,34299
90526,1755,Great Britain,60108,34299
90527,1756,Great Britain,60108,34299
90528,1757,Great Britain,60108,34299
90529,1755,Great Britain,60608,35114
90530,1755,Great Britain,60108,35114
90531,1754,Great Britain,60399,33599
90532,1754,Great Britain,60605,33401
90533,1756,Great Britain,60605,35114
90534,1755,Great Britain,60499,33599
90535,1756,Great Britain,60510,35114
90536,1755,Great Britain,60499,35114
90537,1757,Great Britain,60499,35114
90538,1758,Great Britain,60108,21302
90539,1755,Great Britain,60408,35299
90540,1754,Great Britain,60608,33599
90541,1756,Great Britain,60608,35114
90542,1758,Great Britain,60608,34299
90543,1755,Great Britain,60605,34299
90544,1756,Great Britain,60605,35114
90545,1758,Great Britain,60605,33599
90546,1760,Great Britain,60408,36201
90547,1762,Great Britain,60605,35114
90548,1755,Great Britain,60408,35114
90549,1757,Great Britain,60408,35199
90550,1755,Great Britain,60399,35114
90551,1761,Great Britain,60408,33401
90552,1754,Great Britain,60108,33799
90553,1755,Great Britain,60108,35114
90554,1756,Great Britain,60399,34299
90555,1755,Great Britain,60108,35114
90556,1758,Great Britain,60499,21302
90557,1755,Great Britain,60399,35114
90558,1756,Great Britain,60499,35114
90559,1760,Great Britain,60399,34299
90560,1755,Great Britain,60499,35114
90561,1754,Great Britain,60799,34299
90563,1756,Great Britain,60399,34299
90564,1754,Great Britain,60108, 
90565,1755,Great Britain,60999,33599
90566,1756,Great Britain,60609,34299
90567,1757,Great Britain,60609,36199
90568,1756,Great Britain,60515,35114
90569,1756,Great Britain,60499,35114
90570,1755,Great Britain,60399,35114
90571,1757,Great Britain,60399, 
90572,1755,Great Britain,60399,34299
90573,1757,Great Britain,60217,34299
90574,1758,Great Britain,60217,21099
90575,1759,Great Britain,60211,34299
90576,1755,Great Britain,60999,33599
90577,1755,Great Britain,60608,35114
90578,1757,Great Britain,60608,34299
90579,1759,Great Britain,60608,36201
90580,1760,Great Britain,60608, 
90581,1755,Great Britain,60605,35114
90582,1757,Great Britain,60605,34299
90583,1759,Great Britain,60605,34299
90584,1760,Great Britain,60605,33401
90585,1762,Great Britain,60605,35114
90586,1757,Great Britain,60605,35114
90587,1758,Great Britain,60622,34299
90588,1756,Great Britain,60108,35199
90589,1755,Great Britain,60399,35114
90590,1756,Great Britain,60399,35114
90591,1758,Great Britain,60399,35199
90592,1759,Great Britain,60408,35199
90593,1761,Great Britain,60399,35199
90594,1756,Great Britain,60605,35114
90595,1756,Great Britain,60799, 
90596,1755,Great Britain,60799,80299
90597,1756,Great Britain,60399,35114
90598,1756,Great Britain,60605,34299
90599,1756,Great Britain,60108,34299
90600,1740,Great Britain,60108,34299
90601,1744,Great Britain,60108,35114
90603,1752,Great Britain,60620,35599
90604,1755,Great Britain,60999,34299
90605,1755,Great Britain,60399,33401
90606,1756,Great Britain,60108,34299
90607,1756,Great Britain,60108,33799
90608,1759,Great Britain,60499,36201
90609,1756,Great Britain,60399,34299
90612,1758,Great Britain,60399,36201
90613,1756,Great Britain,60799,35114
90614,1756,Great Britain,60108,33799
90615,1756,Great Britain,60799,34299
90616,1760,Great Britain,60399,33799
90617,1761,Great Britain,60210,36201
90618,1756,Great Britain,60108, 
90619,1756,Great Britain,60108,33599
90620,1757,Great Britain,60999,21302
90621,1758,Great Britain,60108,21302
90622,1760,Great Britain,60108,36199
90623,1756,Great Britain,60608,34299
90624,1757,Great Britain,60608,33599
90625,1756,Great Britain,60399,36199
90626,1757,Great Britain,60402,33401
90627,1758,Great Britain, , 
90628,1757,Great Britain,60605,35114
90629,1756,Great Britain,60605,34299
90630,1758,Great Britain,60605,34299
90631,1759,Great Britain,60605,36201
90632,1761,Great Britain,60605,33599
90633,1762,Great Britain,60605,33599
90634,1764,Great Britain,60605,33599
90635,1765,Great Britain,60605,33599
90636,1757,Great Britain,60605,34299
90637,1757,Great Britain,60399,33401
90638,1757,Great Britain, , 
90639,1757,Great Britain,60799,35114
90640,1758,Great Britain,60799,34499
90641,1757,Great Britain,60108,33299
90642,1757,Great Britain,60499, 
90643,1757,Great Britain,60608,21302
90644,1756,Great Britain,60399, 
90645,1756,Great Britain,60501,80299
90646,1755,Great Britain,60999,21302
90647,1757,Great Britain,60408,35199
90648,1760,Great Britain,60499,21302
90649,1757,Great Britain,60108,80299
90650,1756,Great Britain,60217,35199
90651,1756,Great Britain,60399, 
90652,1756,Great Britain,60609, 
90653,1757,Great Britain,60399,34299
90654,1756,Great Britain,60108, 
90655,1757,Great Britain,60605, 
90656,1756,Great Britain,60799,35199
90657,1759,Great Britain,60220,35199
90658,1761,Great Britain,60608,35199
90659,1757,Great Britain,60108, 
90660,1757,Great Britain,60108,33799
90661,1758,Great Britain,60605,35199
90662,1759,Great Britain,60999,34299
90663,1757,Great Britain, , 
90664,1758,Great Britain,60799,35199
90665,1758,Great Britain,60799,35199
90666,1757,Great Britain,60399,35199
90667,1758,Great Britain,60399,21302
90668,1760,Great Britain,60408,21302
90669,1760,Great Britain,60699,33599
90670,1760,Great Britain,60605,21107
90671,1757,Great Britain,60399,36201
90672,1758,Great Britain,60605,35199
90673,1759,Great Britain,60605,35199
90674,1761,Great Britain,60605,36201
90675,1757,Great Britain,60399,35199
90676,1757,Great Britain,60399,32150
90677,1757,Great Britain, , 
90678,1758,Great Britain,60408,33401
90679,1759,Great Britain,60799,36201
90680,1761,Great Britain,60217,33599
90681,1757,Great Britain,60499,36499
90682,1758,Great Britain,60609,36201
90683,1758,Great Britain,60220,35199
90684,1758,Great Britain,60799,21302
90685,1760,Great Britain,60599,34299
90686,1757,Great Britain,60799, 
90687,1758,Great Britain,60201,33599
90688,1759,Great Britain,60201,33599
90689,1758,Great Britain,60799,35199
90690,1758,Great Britain,60399,33401
90691,1759,Great Britain,60399,33299
90692,1760,Great Britain,60210,33599
90693,1758,Great Britain,60999,33401
90694,1758,Great Britain,60499,21302
90695,1760,Great Britain,60408,36199
90696,1758,Great Britain,60108,21302
90698,1757,Great Britain, , 
90699,1758,Great Britain,60608,33599
90700,1759,Great Britain,60608,36201
90701,1761,Great Britain,60608,36201
90702,1758,Great Britain,60608,36201
90703,1761,Great Britain,60724,35114
90704,1759,Great Britain,60912,35199
90705,1761,Great Britain,60499,36201
90706,1759,Great Britain,60799,34299
90707,1760,Great Britain,60799,33401
90708,1760,Great Britain,60510,35199
