cve_inegi	state	municipality	year	aggr_sum	aggr_dummy	cvmr1000	menfeje1000	juxt1	juxt2	juxt3	juxt4	juxt5	juxt6	juxt7	juxt8	juxt9	juxtaposition	juxt_cvm	elect_local	elec_cvm	elect_fed	lag_neightotal	perc_tax	mpoff1000	alternancia_mun	alternancia_st	enp_mun	enp_st	center	northcenter	north	gulf	pacific	southeast	southwest
29056	"Tlaxcala"	"Santa Ana Nopalucan"	2012	0	0.0	0.0		0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	1	0.0	0.159684	0.0	1	1	3.58344	2.50445	1	0	0	0	0	0	0
29057	"Tlaxcala"	"Santa Apolonia Teacalco"	2007	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0			1.0	0.0	0	0.0		0.0	1	1	4.69994	2.97661	1	0	0	0	0	0	0
29057	"Tlaxcala"	"Santa Apolonia Teacalco"	2008	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.165933	0.0	1	1	5.50778	2.97661	1	0	0	0	0	0	0
29057	"Tlaxcala"	"Santa Apolonia Teacalco"	2009	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0		0.0	1	1	5.50778	2.97661	1	0	0	0	0	0	0
29057	"Tlaxcala"	"Santa Apolonia Teacalco"	2010	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0	0.0		0.0	1	1	5.50778	2.97661	1	0	0	0	0	0	0
29057	"Tlaxcala"	"Santa Apolonia Teacalco"	2011	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	0.134685	0.0	1	1	3.85627	2.50445	1	0	0	0	0	0	0
29057	"Tlaxcala"	"Santa Apolonia Teacalco"	2012	0	0.0	0.0		0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	1	0.0	0.156681	0.0	1	1	3.85627	2.50445	1	0	0	0	0	0	0
29058	"Tlaxcala"	"Santa Catarina Ayometla"	2007	0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	2.0	0.0	1.0	0.0	0	0.0		0.0	1	1	3.34559	2.97661	1	0	0	0	0	0	0
29058	"Tlaxcala"	"Santa Catarina Ayometla"	2008	0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0	0.0		0.0	1	1	4.41072	2.97661	1	0	0	0	0	0	0
29058	"Tlaxcala"	"Santa Catarina Ayometla"	2009	0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0	0.0	0.293508	0.0	1	1	4.41072	2.97661	1	0	0	0	0	0	0
29058	"Tlaxcala"	"Santa Catarina Ayometla"	2010	0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	2.0	0.0	1.0	0.0	0	0.0	0.250254	0.0	1	1	4.41072	2.97661	1	0	0	0	0	0	0
29058	"Tlaxcala"	"Santa Catarina Ayometla"	2011	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	0.279386	0.0	1	1	3.81278	2.50445	1	0	0	0	0	0	0
29058	"Tlaxcala"	"Santa Catarina Ayometla"	2012	0	0.0	0.0		0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	1	0.0	0.506461	0.0	1	1	3.81278	2.50445	1	0	0	0	0	0	0
29059	"Tlaxcala"	"Santa Cruz Quilehtla"	2007	0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	2.0	0.0	1.0	0.0	0	0.0		0.0	1	1	3.55831	2.97661	1	0	0	0	0	0	0
29059	"Tlaxcala"	"Santa Cruz Quilehtla"	2008	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	0.357661	0.0	1	1	2.46407	2.97661	1	0	0	0	0	0	0
29059	"Tlaxcala"	"Santa Cruz Quilehtla"	2009	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	0.413958	0.0	1	1	2.46407	2.97661	1	0	0	0	0	0	0
29059	"Tlaxcala"	"Santa Cruz Quilehtla"	2010	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	1.0	0.0	0	0.0	0.354652	0.0	1	1	2.46407	2.97661	1	0	0	0	0	0	0
29059	"Tlaxcala"	"Santa Cruz Quilehtla"	2011	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	0.402631	0.0	0	1	3.55209	2.50445	1	0	0	0	0	0	0
29059	"Tlaxcala"	"Santa Cruz Quilehtla"	2012	0	0.0	0.0		0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	1	0.0	0.552436	0.0	0	1	3.55209	2.50445	1	0	0	0	0	0	0
29060	"Tlaxcala"	"Santa Isabel Xiloxoxtla"	2007	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	1.0	0.0	0	0.0		0.0	0	1	3.34801	2.97661	1	0	0	0	0	0	0
29060	"Tlaxcala"	"Santa Isabel Xiloxoxtla"	2008	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	1.41125	0.0	0	1	2.99121	2.97661	1	0	0	0	0	0	0
29060	"Tlaxcala"	"Santa Isabel Xiloxoxtla"	2009	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	2.21884	0.0	0	1	2.99121	2.97661	1	0	0	0	0	0	0
29060	"Tlaxcala"	"Santa Isabel Xiloxoxtla"	2010	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	1.0	0.0	0	0.0	2.62135	0.0	0	1	2.99121	2.97661	1	0	0	0	0	0	0
29060	"Tlaxcala"	"Santa Isabel Xiloxoxtla"	2011	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	1.23013	0.0	1	1	2.12561	2.50445	1	0	0	0	0	0	0
29060	"Tlaxcala"	"Santa Isabel Xiloxoxtla"	2012	0	0.0	0.0		0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	1	0.0		0.0	1	1	2.12561	2.50445	1	0	0	0	0	0	0
30001	"Veracruz"	"Acajete"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	3.71927	0.0	1	0	2.32448	2.98216	0	0	0	1	0	0	0
30001	"Veracruz"	"Acajete"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.43093	0.0	0	0	1.79698	2.98216	0	0	0	1	0	0	0
30001	"Veracruz"	"Acajete"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	3.14355	0.0	0	0	1.79698	2.98216	0	0	0	1	0	0	0
30001	"Veracruz"	"Acajete"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	1.31795	0.0	0	0	1.79698	2.98216	0	0	0	1	0	0	0
30001	"Veracruz"	"Acajete"	2011	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	2.28785	0.0	1	0	2.91069	2.55275	0	0	0	1	0	0	0
30001	"Veracruz"	"Acajete"	2012	0	0.0	0.0		0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	1	0.0		0.0	1	0	2.91069	2.55275	0	0	0	1	0	0	0
30002	"Veracruz"	"Acatl��n"	2007	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0			1.0	0.0	0	0.0	2.74764	0.0	1	0	3.48063	2.98216	0	0	0	1	0	0	0
30002	"Veracruz"	"Acatl��n"	2008	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	3.1358	0.0	1	0	2.43957	2.98216	0	0	0	1	0	0	0
30002	"Veracruz"	"Acatl��n"	2009	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	2.95747	0.0	1	0	2.43957	2.98216	0	0	0	1	0	0	0
30002	"Veracruz"	"Acatl��n"	2010	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	2.56392	0.0	1	0	2.43957	2.98216	0	0	0	1	0	0	0
30002	"Veracruz"	"Acatl��n"	2011	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.36671	0.0	1	0	2.7082	2.55275	0	0	0	1	0	0	0
30002	"Veracruz"	"Acatl��n"	2012	0	0.0	0.0		0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	1	0.0		0.0	1	0	2.7082	2.55275	0	0	0	1	0	0	0
30003	"Veracruz"	"Acayucan"	2007	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0	4.85493	0.0862345	0	0	2.53866	2.98216	0	0	0	1	0	0	0
30003	"Veracruz"	"Acayucan"	2008	0	0.0	0.0	0.012188285	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	3.97495	0.08531799	1	0	2.06467	2.98216	0	0	0	1	0	0	0
30003	"Veracruz"	"Acayucan"	2009	0	0.0	0.024117596	0.012058798	0	0	0	0	1	0	0	0	0	4.0	0.096470386	0.0	0.0	0	1.0	3.42213	0.096470386	1	0	2.06467	2.98216	0	0	0	1	0	0	0
30003	"Veracruz"	"Acayucan"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	2.61531	0.09544603	1	0	2.06467	2.98216	0	0	0	1	0	0	0
30003	"Veracruz"	"Acayucan"	2011	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	2.0	3.32292	0.070824035	0	0	2.34463	2.55275	0	0	0	1	0	0	0
30003	"Veracruz"	"Acayucan"	2012	0	0.0	0.18685913		0	0	0	0	1	0	0	0	0	4.0	0.7474365	0.0	0.0	1	1.0	3.08768	0.08175087	0	0	2.34463	2.55275	0	0	0	1	0	0	0
30004	"Veracruz"	"Actopan"	2007	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	5.98379	0.025583299	1	0	2.92677	2.98216	0	0	0	1	0	0	0
30004	"Veracruz"	"Actopan"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	4.73298	0.025180671	1	0	2.83837	2.98216	0	0	0	1	0	0	0
30004	"Veracruz"	"Actopan"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	6.85545	0.024783762	1	0	2.83837	2.98216	0	0	0	1	0	0	0
30004	"Veracruz"	"Actopan"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	9.39016	0.024393814	1	0	2.83837	2.98216	0	0	0	1	0	0	0
30004	"Veracruz"	"Actopan"	2011	0	0.0	0.0	0.024009602	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	5.17715	0.0	0	0	2.16735	2.55275	0	0	0	1	0	0	0
30004	"Veracruz"	"Actopan"	2012	0	0.0	0.0		0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	1	0.0		0.0	0	0	2.16735	2.55275	0	0	0	1	0	0	0
30005	"Veracruz"	"Acula"	2007	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0	2.48666	0.0	1	0	3.1012	2.98216	0	0	0	1	0	0	0
30005	"Veracruz"	"Acula"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	1.8349	0.0	1	0	1.63002	2.98216	0	0	0	1	0	0	0
30005	"Veracruz"	"Acula"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	1.40411	0.0	1	0	1.63002	2.98216	0	0	0	1	0	0	0
30005	"Veracruz"	"Acula"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	2.29009	0.0	1	0	1.63002	2.98216	0	0	0	1	0	0	0
30005	"Veracruz"	"Acula"	2011	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	1.75655	0.0	0	0	2.79046	2.55275	0	0	0	1	0	0	0
30005	"Veracruz"	"Acula"	2012	0	0.0	0.0		0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	1	0.0		0.0	0	0	2.79046	2.55275	0	0	0	1	0	0	0
30006	"Veracruz"	"Acultzingo"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	1.37032	0.0	1	0	4.077	2.98216	0	0	0	1	0	0	0
30006	"Veracruz"	"Acultzingo"	2008	0	0.0	0.0499301	0.0	0	0	0	0	0	0	0	0	0			0.0	0.0	0	0.0	1.57758	0.0	1	0	3.40232	2.98216	0	0	0	1	0	0	0
30006	"Veracruz"	"Acultzingo"	2009	0	0.0	0.0	0.048792385	0	0	0	0	0	0	0	0	0			0.0	0.0	0	0.0	2.01178	0.0	1	0	3.40232	2.98216	0	0	0	1	0	0	0
30006	"Veracruz"	"Acultzingo"	2010	0	0.0	0.0	0.047680352	0	0	0	0	0	0	0	0	0			1.0	0.0	0	0.0	1.68807	0.0	1	0	3.40232	2.98216	0	0	0	1	0	0	0
30006	"Veracruz"	"Acultzingo"	2011	0	0.0	0.0	0.13978194	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	1.69313	0.0	1	0	2.4672	2.55275	0	0	0	1	0	0	0
30006	"Veracruz"	"Acultzingo"	2012	0	0.0	0.0		0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	1	0.0		0.0	1	0	2.4672	2.55275	0	0	0	1	0	0	0
30007	"Veracruz"	"Camar��n de Tejeda"	2007	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0	2.70589	0.0	1	0	2.85529	2.98216	0	0	0	1	0	0	0
30007	"Veracruz"	"Camar��n de Tejeda"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.72966	0.0	1	0	1.57804	2.98216	0	0	0	1	0	0	0
30007	"Veracruz"	"Camar��n de Tejeda"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.05327	0.0	1	0	1.57804	2.98216	0	0	0	1	0	0	0
30007	"Veracruz"	"Camar��n de Tejeda"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	2.64777	0.0	1	0	1.57804	2.98216	0	0	0	1	0	0	0
30007	"Veracruz"	"Camar��n de Tejeda"	2011	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.66151	0.0	0	0	2.20416	2.55275	0	0	0	1	0	0	0
30007	"Veracruz"	"Camar��n de Tejeda"	2012	0	0.0	0.0		0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	1	0.0		0.0	0	0	2.20416	2.55275	0	0	0	1	0	0	0
30008	"Veracruz"	"Alpatl��huac"	2007	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0	1.11856	0.0	1	0	2.04885	2.98216	0	0	0	1	0	0	0
30008	"Veracruz"	"Alpatl��huac"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	1.05402	0.0	1	0	1.83247	2.98216	0	0	0	1	0	0	0
30008	"Veracruz"	"Alpatl��huac"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	1.39193	0.0	1	0	1.83247	2.98216	0	0	0	1	0	0	0
30008	"Veracruz"	"Alpatl��huac"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	1.64123	0.0	1	0	1.83247	2.98216	0	0	0	1	0	0	0
30008	"Veracruz"	"Alpatl��huac"	2011	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	0.967728	0.0	0	0	2.01316	2.55275	0	0	0	1	0	0	0
30008	"Veracruz"	"Alpatl��huac"	2012	0	0.0	0.0		0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	1	0.0		0.0	0	0	2.01316	2.55275	0	0	0	1	0	0	0
30009	"Veracruz"	"Alto Lucero de Guti��rrez Barrios"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	4.03837	0.037420947	0	0	3.87422	2.98216	0	0	0	1	0	0	0
30009	"Veracruz"	"Alto Lucero de Guti��rrez Barrios"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	3.72576	0.036836483	0	0	3.40183	2.98216	0	0	0	1	0	0	0
30009	"Veracruz"	"Alto Lucero de Guti��rrez Barrios"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.83261	0.036259472	0	0	3.40183	2.98216	0	0	0	1	0	0	0
30009	"Veracruz"	"Alto Lucero de Guti��rrez Barrios"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	3.29708	0.035692614	0	0	3.40183	2.98216	0	0	0	1	0	0	0
30009	"Veracruz"	"Alto Lucero de Guti��rrez Barrios"	2011	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	5.10167	0.0	1	0	1.87892	2.55275	0	0	0	1	0	0	0
30009	"Veracruz"	"Alto Lucero de Guti��rrez Barrios"	2012	0	0.0	0.0		0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	1	0.0		0.0	1	0	1.87892	2.55275	0	0	0	1	0	0	0
30010	"Veracruz"	"Altotonga"	2007	0	0.0	0.051447388	0.051447388	0	0	0	0	1	0	0	0	0	4.0	0.20578955	1.0	0.051447388	0	0.0	4.09091	0.017149128	0	0	1.73902	2.98216	0	0	0	1	0	0	0
30010	"Veracruz"	"Altotonga"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	3.4851	0.016949726	0	0	3.36487	2.98216	0	0	0	1	0	0	0
30010	"Veracruz"	"Altotonga"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	3.17214	0.016752383	0	0	3.36487	2.98216	0	0	0	1	0	0	0
30010	"Veracruz"	"Altotonga"	2010	0	0.0	0.0	0.049672164	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	3.1967	0.016557388	0	0	3.36487	2.98216	0	0	0	1	0	0	0
30010	"Veracruz"	"Altotonga"	2011	0	0.0	0.0	0.032729477	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	2.91054	0.0	1	0	2.09301	2.55275	0	0	0	1	0	0	0
30010	"Veracruz"	"Altotonga"	2012	0	0.0	0.0		0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	1	0.0		0.0	1	0	2.09301	2.55275	0	0	0	1	0	0	0
30011	"Veracruz"	"Alvarado"	2007	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0	11.2631	0.020138958	1	0	2.16336	2.98216	0	0	0	1	0	0	0
30011	"Veracruz"	"Alvarado"	2008	0	0.0	0.03967467	0.119024	0	0	0	1	0	0	0	0	0	3.0	0.11902401	0.0	0.0	0	0.0	17.7348	0.019837335	0	0	1.97931	2.98216	0	0	0	1	0	0	0
30011	"Veracruz"	"Alvarado"	2009	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	18.0068	0.019540029	0	0	1.97931	2.98216	0	0	0	1	0	0	0
30011	"Veracruz"	"Alvarado"	2010	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0	17.3048	0.019247426	0	0	1.97931	2.98216	0	0	0	1	0	0	0
30011	"Veracruz"	"Alvarado"	2011	0	0.0	0.0	0.132714	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	20.2186	0.0	1	0	2.72924	2.55275	0	0	0	1	0	0	0
30011	"Veracruz"	"Alvarado"	2012	0	0.0	0.0		0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	1	1.0		0.0	1	0	2.72924	2.55275	0	0	0	1	0	0	0
30012	"Veracruz"	"Amatitl��n"	2007	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0	3.14342	0.0	1	0	2.04386	2.98216	0	0	0	1	0	0	0
30012	"Veracruz"	"Amatitl��n"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	3.60312	0.0	1	0	2.19354	2.98216	0	0	0	1	0	0	0
30012	"Veracruz"	"Amatitl��n"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.63726	0.0	1	0	2.19354	2.98216	0	0	0	1	0	0	0
30012	"Veracruz"	"Amatitl��n"	2010	0	0.0	0.0	0.13356484	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	3.69663	0.0	1	0	2.19354	2.98216	0	0	0	1	0	0	0
30012	"Veracruz"	"Amatitl��n"	2011	0	0.0	0.0	0.39708802	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	3.80987	0.0	0	0	2.03206	2.55275	0	0	0	1	0	0	0
30012	"Veracruz"	"Amatitl��n"	2012	0	0.0	0.0		0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	1	0.0		0.0	0	0	2.03206	2.55275	0	0	0	1	0	0	0
30013	"Veracruz"	"Naranjos Amatl��n"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	5.27249	0.037479855	1	0	2.0217	2.98216	0	0	0	1	0	0	0
30013	"Veracruz"	"Naranjos Amatl��n"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	4.52633	0.037082363	0	0	1.49136	2.98216	0	0	0	1	0	0	0
30013	"Veracruz"	"Naranjos Amatl��n"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	4.32569	0.03668917	0	0	1.49136	2.98216	0	0	0	1	0	0	0
30013	"Veracruz"	"Naranjos Amatl��n"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	5.04126	0.036300275	0	0	1.49136	2.98216	0	0	0	1	0	0	0
30013	"Veracruz"	"Naranjos Amatl��n"	2011	0	0.0	0.0	0.07183134	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	4.11589	0.0	1	0	2.18836	2.55275	0	0	0	1	0	0	0
30013	"Veracruz"	"Naranjos Amatl��n"	2012	0	0.0	0.0		0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	1	0.0		0.0	1	0	2.18836	2.55275	0	0	0	1	0	0	0
30014	"Veracruz"	"Amatl��n de los Reyes"	2007	0	0.0	0.050210886	0.025105443	0	0	0	1	0	0	0	0	0	3.0	0.15063265	1.0	0.050210886	0	0.0	5.52796	0.025105443	1	0	3.50196	2.98216	0	0	0	1	0	0	0
30014	"Veracruz"	"Amatl��n de los Reyes"	2008	1	1.0	0.0	0.024613569	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	4.78033	0.024613569	1	0	2.83075	2.98216	0	0	0	1	0	0	0
30014	"Veracruz"	"Amatl��n de los Reyes"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	4.776	0.024131276	1	0	2.83075	2.98216	0	0	0	1	0	0	0
30014	"Veracruz"	"Amatl��n de los Reyes"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	5.53537	0.023658559	1	0	2.83075	2.98216	0	0	0	1	0	0	0
30014	"Veracruz"	"Amatl��n de los Reyes"	2011	0	0.0	0.0	0.04638972	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	4.42379	0.0	1	0	2.58604	2.55275	0	0	0	1	0	0	0
30014	"Veracruz"	"Amatl��n de los Reyes"	2012	0	0.0	0.0		0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	1	0.0		0.0	1	0	2.58604	2.55275	0	0	0	1	0	0	0
30015	"Veracruz"	"Angel R. Cabada"	2007	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	3.63217	0.030133188	1	0	2.46544	2.98216	0	0	0	1	0	0	0
30015	"Veracruz"	"Angel R. Cabada"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.76145	0.03003003	1	0	3.29878	2.98216	0	0	0	1	0	0	0
30015	"Veracruz"	"Angel R. Cabada"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.56059	0.029927574	1	0	3.29878	2.98216	0	0	0	1	0	0	0
30015	"Veracruz"	"Angel R. Cabada"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	3.07557	0.029825818	1	0	3.29878	2.98216	0	0	0	1	0	0	0
30015	"Veracruz"	"Angel R. Cabada"	2011	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	3.57173	0.0	0	0	2.7749	2.55275	0	0	0	1	0	0	0
30015	"Veracruz"	"Angel R. Cabada"	2012	0	0.0	0.0		0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	1	1.0		0.0	0	0	2.7749	2.55275	0	0	0	1	0	0	0
30016	"Veracruz"	"La Antigua"	2007	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	5.55186	0.078600906	1	0	2.44694	2.98216	0	0	0	1	0	0	0
30016	"Veracruz"	"La Antigua"	2008	0	0.0	0.0	0.078542255	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	1.0	3.97244	0.078542255	1	0	1.83584	2.98216	0	0	0	1	0	0	0
30016	"Veracruz"	"La Antigua"	2009	0	0.0	0.0	0.07848677	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	4.51475	0.07848677	1	0	1.83584	2.98216	0	0	0	1	0	0	0
