Tipologia;Proprietà;Indirizzo;Frazione;Comune
ALLOGGIO;ITEA;Codice unita': 60500012;;DIMARO FOLGARIDA
MAGAZZINO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
CABINA ELETTRICA;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 18;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 12;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 16;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA MARTINI 20;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 60;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 60;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 62;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 60;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 60;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 64;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 60;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA PETRARCA 60;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEGLI ALPINI 7;;PIEVE TESINO
ALLOGGIO;ITEA;VIA DEGLI ALPINI 7;;PIEVE TESINO
ALLOGGIO;ITEA;VIA DEGLI ALPINI 7;;PIEVE TESINO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 6;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 6;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 6;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 6;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 6;;TRENTO
ALLOGGIO;ITEA;Codice unita': 42500014;;ROVERE' DELLA LUNA
ALLOGGIO;ITEA;Codice unita': 42500018;;ROVERE' DELLA LUNA
ALLOGGIO;ITEA;VIA MORIGL 6;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 6;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 6;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 6;;MEZZOLOMBARDO
ALLOGGIO;ITEA;LOC.LESI 25;;TRAMBILENO
ALLOGGIO;ITEA;LOC.LESI 25;;TRAMBILENO
ALLOGGIO;ITEA;LOC.LESI 25;;TRAMBILENO
LOCALE COMUNE;ITEA;LOC. POLIN 12;;TIONE DI TRENTO
LOCALE COMUNE;ITEA;LOC. POLIN 12;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 12;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 12;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 11/D;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 11/D;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 11/D;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 14;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 14;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 13;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 13;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 13;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 13;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 14;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 14;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 11/D;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 11/D;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 11/D;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 12;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 12;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 12;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 12;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 11/D;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 11/D;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 11/D;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 14;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 14;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 13;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 13;;TIONE DI TRENTO
ALLOGGIO;ITEA;VIA BATTISTI 51;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 51;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 49;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 49;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 49;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 49;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 51;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 51;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 51;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 51;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 49;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 49;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 49;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 49;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 47;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 51;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 51;;MORI
ALLOGGIO;ITEA;VIA BATTISTI  43;;MORI
ALLOGGIO;ITEA;VIA BATTISTI  43;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 41;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 45;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 45;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 45;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 45;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 41;;MORI
ALLOGGIO;ITEA;VIA BATTISTI  43;;MORI
ALLOGGIO;ITEA;VIA BATTISTI  43;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 41;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 41;;MORI
ALLOGGIO;ITEA;VIA BATTISTI  43;;MORI
ALLOGGIO;ITEA;VIA BATTISTI  43;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 45;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 45;;MORI
CABINA ELETTRICA;ITEA;VIA BATTISTI 45;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 45;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 45;;MORI
ALLOGGIO;ITEA;VIA BATTISTI  43;;MORI
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 54 ;;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 54 ;;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 52;LOC. RUSTICA;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 52;LOC. RUSTICA;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 52;LOC. RUSTICA;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 52;LOC. RUSTICA;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 54 ;;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 54 ;;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 54 ;;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 54 ;;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 52;LOC. RUSTICA;ALDENO
ALLOGGIO;ITEA;VIA 3 NOVEMBRE 52;LOC. RUSTICA;ALDENO
ALLOGGIO;ITEA;Codice unita': 72500025;;PIEVE DI BONO-PREZZO
ALLOGGIO;ITEA;LOC. POLIN 1;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN, 2 - ED. C;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN, 2 - ED. C;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN, 2 - ED. C;;TIONE DI TRENTO
ALLOGGIO;ITEA;LOC. POLIN 1;;TIONE DI TRENTO
ALLOGGIO;ITEA;Codice unita': 72500028;;PIEVE DI BONO-PREZZO
ALLOGGIO;ITEA;VIA SEBASTIANI 20;;DRO
ALLOGGIO;ITEA;VIA SEBASTIANI 20;;DRO
ALLOGGIO;ITEA;VIA SEBASTIANI 20;;DRO
ALLOGGIO;ITEA;VIA SEBASTIANI 20;;DRO
ALLOGGIO;ITEA;VIA SEBASTIANI 20;;DRO
ALLOGGIO;ITEA;VIA SEBASTIANI 20;;DRO
ALLOGGIO;ITEA;VIA SEBASTIANI 20;;DRO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
POSTO MACCHINA ESTERNO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
ALLOGGIO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
ALLOGGIO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
ALLOGGIO;ITEA;VIA ARESTIEZZA 1/A;;TESERO
ALLOGGIO;ITEA;VIA ARESTIEZZA 1/B;;TESERO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 8 .;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 10;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 10;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 8 .;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 8 .;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 8 .;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 8 .;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 10;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 10;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 10;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 8 .;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 8 .;;TRENTO
ALLOGGIO;ITEA;Codice unita': 21100005;;PIEVE TESINO
ALLOGGIO;ITEA;Codice unita': 21100006;;PIEVE TESINO
ALLOGGIO;ITEA;Codice unita': 43101350;;TRENTO
ALLOGGIO;ITEA;Codice unita': 20900004;;NOVALEDO
ALLOGGIO;ITEA;VIA PELLEGRINA, 4 - FABBR. B;;NOVALEDO
ALLOGGIO;ITEA;VIA PELLEGRINA, 4 - FABBR. B;;NOVALEDO
ALLOGGIO;ITEA;VIA PELLEGRINA, 6 - FABBR. B;;NOVALEDO
ALLOGGIO;ITEA;Codice unita': 20900020;;NOVALEDO
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 21;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 21;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 21;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 21;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 21;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 21;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 21;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 21;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 23;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA I MAGGIO 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;Codice unita': 41100012;;ALTAVALLE
ALLOGGIO;ITEA;Codice unita': 53700010;;VILLE D'ANAUNIA
NEGOZIO;ITEA;Codice unita': 42100161;;MEZZOLOMBARDO
ALLOGGIO;ITEA;Codice unita': 42100165;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 18;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 18;;TRENTO
ALLOGGIO;ITEA;VIALE DEGLI OLMI 20 - COND.OLMI .;;TRENTO
ALLOGGIO;ITEA;VIA MORIGL 44;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 40;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 40;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 44;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 44;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 44;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 44;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 40;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 40;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 50;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 48;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 46 - EDIF. G;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 46 - EDIF. G;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 48;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 50;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA MORIGL 50;;MEZZOLOMBARDO
ALLOGGIO;ITEA;Codice unita': 30900002;;FORNACE
ALLOGGIO;ITEA;VIA FONDA 10;;LEVICO TERME
ALLOGGIO;ITEA;VIA FONDA 10;;LEVICO TERME
ALLOGGIO;ITEA;VIA FONDA 8 - EDIF.C;;LEVICO TERME
ALLOGGIO;ITEA;VIA FONDA 8 - EDIF.C;;LEVICO TERME
ALLOGGIO;ITEA;VIA FONDA 6;;LEVICO TERME
ALLOGGIO;ITEA;VIA FONDA 8 - EDIF.C;;LEVICO TERME
ALLOGGIO;ITEA;VIA FONDA 8 - EDIF.C;;LEVICO TERME
ALLOGGIO;ITEA;VIA FONDA 10;;LEVICO TERME
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 70;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 72;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 68;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 68;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 66;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 66;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 66;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 66;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 68;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA ENRICO CONCI 68;VILLAZZANO;TRENTO
